repo_name,file_name,smell_code,type,level,year,file_size,loc,owner_type,language,size,base_image_full,base_image
Gallopsled/pwntools,Gallopsled/pwntools/extradockerstableDockerfile,DL3059,DL,info,2021,237,6,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3042,DL,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3042,DL,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3004,DL,error,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3004,DL,error,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL4006,DL,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3004,DL,error,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3042,DL,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3013,DL,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3013,DL,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3042,DL,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3015,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3008,DL,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,SC2086,SC,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL4006,DL,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,SC2028,SC,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,SC2046,SC,warning,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3059,DL,info,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3020,DL,error,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
Gallopsled/pwntools,Gallopsled/pwntools/travisdockerDockerfile,DL3020,DL,error,2021,3448,86,Organization,Python,27282,pwntools/pwntools:base,pwntools/pwntools
GenomicParisCentre/eoulsan,GenomicParisCentre/eoulsan/Dockerfile,DL4000,DL,error,2021,1059,16,Organization,Java,319868,bioconductor/release_sequencing:3.1,bioconductor/release_sequencing
GenomicParisCentre/eoulsan,GenomicParisCentre/eoulsan/Dockerfile,DL3003,DL,warning,2021,1059,16,Organization,Java,319868,bioconductor/release_sequencing:3.1,bioconductor/release_sequencing
GenomicParisCentre/eoulsan,GenomicParisCentre/eoulsan/Dockerfile,DL3025,DL,warning,2021,1059,16,Organization,Java,319868,bioconductor/release_sequencing:3.1,bioconductor/release_sequencing
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL4000,DL,error,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3027,DL,warning,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3059,DL,info,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3015,DL,info,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3008,DL,warning,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3015,DL,info,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3009,DL,info,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL4006,DL,warning,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3008,DL,warning,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3004,DL,error,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3059,DL,info,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-nominatim-syncDockerfile,DL3059,DL,info,2021,3582,37,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-osm-syncDockerfile,DL4000,DL,error,2021,963,15,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-osm-syncDockerfile,DL3008,DL,warning,2021,963,15,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-osm-syncDockerfile,DL3015,DL,info,2021,963,15,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-osm-syncDockerfile,DL3009,DL,info,2021,963,15,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-osm-syncDockerfile,DL4006,DL,warning,2021,963,15,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-osm-syncDockerfile,DL3004,DL,error,2021,963,15,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-osm-syncDockerfile,DL3027,DL,warning,2021,963,15,Organization,PHP,9674,ubuntu:16.04,ubuntu
GeoKnow/LinkedGeoData,GeoKnow/LinkedGeoData/linkedgeodata-dockerlgd-osm-syncDockerfile,DL3059,DL,info,2021,963,15,Organization,PHP,9674,ubuntu:16.04,ubuntu
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/CONST_create_templateDockerfile,DL3003,DL,warning,2021,3147,55,Organization,JavaScript,363893,camptocamp/geomapfish-config:2.5.0.139,camptocamp/geomapfish-config
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/CONST_create_templateDockerfile,DL3059,DL,info,2021,3147,55,Organization,JavaScript,363893,camptocamp/geomapfish-config:2.5.0.139,camptocamp/geomapfish-config
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/CONST_create_templategeoportalDockerfile,DL3059,DL,info,2021,2223,52,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/CONST_create_templategeoportalDockerfile,DL3059,DL,info,2021,2223,52,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/CONST_create_templategeoportalDockerfile,DL3059,DL,info,2021,2223,52,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/Dockerfile,DL3059,DL,info,2021,3826,74,Organization,JavaScript,363893,camptocamp/geomapfish-config:2.5.0.139,camptocamp/geomapfish-config
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/Dockerfile,DL3003,DL,warning,2021,3826,74,Organization,JavaScript,363893,camptocamp/geomapfish-config:2.5.0.139,camptocamp/geomapfish-config
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/Dockerfile,DL3059,DL,info,2021,3826,74,Organization,JavaScript,363893,camptocamp/geomapfish-config:2.5.0.139,camptocamp/geomapfish-config
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3008,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3015,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3008,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3027,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3015,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3014,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3005,DL,error,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3027,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3016,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,SC2006,SC,style,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3020,DL,error,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3009,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3008,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3015,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3027,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3008,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3059,DL,info,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3013,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/geoportalDockerfile,DL3042,DL,warning,2021,7032,118,Organization,JavaScript,363893,camptocamp/geomapfish:2.5,camptocamp/geomapfish
Geoportail-Luxembourg/geoportailv3,Geoportail-Luxembourg/geoportailv3/printDockerfile,DL3059,DL,info,2021,421,4,Organization,JavaScript,363893,camptocamp/mapfish_print:3.18.4,camptocamp/mapfish_print
Gnucash/gnucash,Gnucash/gnucash/utilciactionsarchlinux-testDockerfile,DL3007,DL,warning,2021,585,9,Organization,C,373763,archlinux:latest,archlinux
Gnucash/gnucash,Gnucash/gnucash/utilciactionsarchlinux-testDockerfile,DL3059,DL,info,2021,585,9,Organization,C,373763,archlinux:latest,archlinux
Gnucash/gnucash,Gnucash/gnucash/utilciactionsarchlinux-testDockerfile,DL3059,DL,info,2021,585,9,Organization,C,373763,archlinux:latest,archlinux
Gnucash/gnucash,Gnucash/gnucash/utilciactionsarchlinux-testDockerfile,DL3059,DL,info,2021,585,9,Organization,C,373763,archlinux:latest,archlinux
Gnucash/gnucash,Gnucash/gnucash/utilciactionsarchlinux-testDockerfile,DL3059,DL,info,2021,585,9,Organization,C,373763,archlinux:latest,archlinux
Gnucash/gnucash,Gnucash/gnucash/utilciactionsarchlinux-testDockerfile,DL3059,DL,info,2021,585,9,Organization,C,373763,archlinux:latest,archlinux
Gnucash/gnucash,Gnucash/gnucash/utilciactionsarchlinux-testDockerfile,DL3025,DL,warning,2021,585,9,Organization,C,373763,archlinux:latest,archlinux
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/Dockerfile,DL3042,DL,warning,2021,212,7,Organization,Python,21301,python:3.7,python
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/Dockerfile,DL3042,DL,warning,2021,212,7,Organization,Python,21301,python:3.7,python
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/Dockerfile,DL3025,DL,warning,2021,212,7,Organization,Python,21301,python:3.7,python
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockerk8s_nginxDockerfile,DL3008,DL,warning,2021,109,3,Organization,Python,21301,ubuntu:18.04,ubuntu
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockerk8s_nginxDockerfile,DL3009,DL,info,2021,109,3,Organization,Python,21301,ubuntu:18.04,ubuntu
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockerk8s_nginxDockerfile,DL3015,DL,info,2021,109,3,Organization,Python,21301,ubuntu:18.04,ubuntu
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL3006,DL,warning,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL3015,DL,info,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL3009,DL,info,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL3008,DL,warning,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL4006,DL,warning,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL3059,DL,info,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL3059,DL,info,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL4006,DL,warning,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL3059,DL,info,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL3003,DL,warning,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,SC2006,SC,style,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/PerfKitBenchmarker,GoogleCloudPlatform/PerfKitBenchmarker/perfkitbenchmarkerdatadockersparkDockerfile,DL3059,DL,info,2021,1622,26,Organization,Python,21301,$base_image,$base_image
GoogleCloudPlatform/appengine-java-snippets,GoogleCloudPlatform/appengine-java-snippets/runfilesystemDockerfile,DL3008,DL,warning,2021,1678,17,Organization,Java,64988,eclipse-temurin:17-jdk,eclipse-temurin
GoogleCloudPlatform/appengine-java-snippets,GoogleCloudPlatform/appengine-java-snippets/runfilesystemDockerfile,DL3009,DL,info,2021,1678,17,Organization,Java,64988,eclipse-temurin:17-jdk,eclipse-temurin
GoogleCloudPlatform/appengine-java-snippets,GoogleCloudPlatform/appengine-java-snippets/runfilesystemDockerfile,DL3015,DL,info,2021,1678,17,Organization,Java,64988,eclipse-temurin:17-jdk,eclipse-temurin
GoogleCloudPlatform/appengine-java-snippets,GoogleCloudPlatform/appengine-java-snippets/runfilesystemDockerfile,DL3045,DL,warning,2021,1678,17,Organization,Java,64988,eclipse-temurin:17-jdk,eclipse-temurin
GoogleCloudPlatform/compute-getting-started-php,GoogleCloudPlatform/compute-getting-started-php/eventarcgenericDockerfile,DL3059,DL,info,2021,2027,20,Organization,PHP,21282,php:8.0-apache,php
GoogleCloudPlatform/compute-getting-started-php,GoogleCloudPlatform/compute-getting-started-php/eventarcgenericDockerfile,SC2016,SC,info,2021,2027,20,Organization,PHP,21282,php:8.0-apache,php
GoogleCloudPlatform/compute-getting-started-php,GoogleCloudPlatform/compute-getting-started-php/runhelloworldDockerfile,DL3059,DL,info,2021,2102,20,Organization,PHP,21282,php:8.0-apache,php
GoogleCloudPlatform/compute-getting-started-php,GoogleCloudPlatform/compute-getting-started-php/runhelloworldDockerfile,SC2016,SC,info,2021,2102,20,Organization,PHP,21282,php:8.0-apache,php
HEG-Arc/MiCorr,HEG-Arc/MiCorr/composedjangoDockerfile,DL3059,DL,info,2021,1761,28,Organization,HTML,137632,python:3.7,python
HEG-Arc/MiCorr,HEG-Arc/MiCorr/composedjangoDockerfile,DL3013,DL,warning,2021,1761,28,Organization,HTML,137632,python:3.7,python
HEG-Arc/MiCorr,HEG-Arc/MiCorr/composedjangoDockerfile,DL3042,DL,warning,2021,1761,28,Organization,HTML,137632,python:3.7,python
HEG-Arc/MiCorr,HEG-Arc/MiCorr/composedjangoDockerfile,SC2046,SC,warning,2021,1761,28,Organization,HTML,137632,python:3.7,python
HEPData/hepdata,HEPData/hepdata/Dockerfile,DL4006,DL,warning,2021,1028,22,Organization,Python,22827,inspirehep/python:3.6,inspirehep/python
HEPData/hepdata,HEPData/hepdata/Dockerfile,DL3009,DL,info,2021,1028,22,Organization,Python,22827,inspirehep/python:3.6,inspirehep/python
